6	W	3035
7	R	3035
7	E	3040
6	J	3040
6	R	3040
6	E	3042
4	J	3042
4	R	3042
8	N	3043
8	J	3043
4	W	3043
8	R	3043
4	J	3045
8	E	3046
4	R	3046
0	J	3046
4	W	3046
0	R	3046
4	J	3057
4	R	3057
0	J	3057
4	W	3057
0	R	3057
3	J	3067
3	R	3067
3	W	3067
0	R	3067
4	J	3683
4	R	3683
0	J	3683
4	W	3683
0	R	3683
4	J	3710
4	R	3710
0	J	3710
4	W	3710
0	R	3710
4	J	3727
4	R	3727
0	J	3727
4	W	3727
0	R	3727
4	J	3759
4	R	3759
0	J	3760
9	N	3762
9	J	3762
4	W	3762
9	R	3762
9	E	3768
4	J	3768
4	R	3768
10	N	3769
10	J	3769
4	W	3769
10	R	3769
4	J	3771
10	E	3772
4	R	3772
0	J	3772
4	W	3772
0	R	3773
4	J	3779
4	R	3779
0	J	3779
4	W	3779
0	R	3779
4	J	4958
4	R	4958
0	J	4959
4	W	4959
0	R	4959
4	J	4981
4	R	4981
0	J	4981
4	W	4981
0	R	4981
4	J	5042
4	R	5042
0	J	5042
4	W	5043
0	R	5043
4	J	5074
4	R	5074
0	J	5074
4	W	5074
0	R	5074
4	J	5177
4	R	5177
0	J	5177
4	W	5177
0	R	5177
4	J	5203
4	R	5203
0	J	5203
4	W	5203
0	R	5203
4	J	5614
4	R	5614
0	J	5614
4	W	5614
0	R	5614
4	J	5635
4	R	5635
0	J	5635
4	W	5635
0	R	5635
4	J	5660
4	R	5660
0	J	5660
4	W	5661
0	R	5661
4	J	5663
4	R	5663
0	J	5663
4	W	5663
0	R	5663
4	J	5683
4	R	5683
0	J	5683
4	W	5683
0	R	5683
4	J	5706
4	R	5706
0	J	5706
4	W	5707
0	R	5707
4	J	5732
4	R	5732
0	J	5732
4	W	5733
0	R	5733
4	J	5737
4	R	5737
0	J	5737
4	W	5737
0	R	5737
4	J	5759
4	R	5759
0	J	5759
4	W	5760
0	R	5760
4	J	5784
4	R	5784
0	J	5784
4	W	5784
0	R	5784
4	J	5811
4	R	5811
0	J	5811
4	W	5811
0	R	5811
4	J	5820
4	R	5820
0	J	5820
4	W	5820
0	R	5820
4	J	5841
4	R	5841
0	J	5841
4	W	5841
0	R	5841
4	J	5866
4	R	5866
0	J	5866
4	W	5866
0	R	5866
4	J	5895
4	R	5895
0	J	5895
4	W	5895
0	R	5895
4	J	5901
4	R	5901
0	J	5901
4	W	5902
0	R	5902
4	J	6011
4	R	6011
0	J	6011
4	W	6011
0	R	6011
4	J	6035
4	R	6035
0	J	6035
4	W	6035
0	R	6035
4	J	6104
4	R	6104
0	J	6104
4	W	6104
0	R	6104
4	J	6119
4	R	6119
0	J	6119
4	W	6120
0	R	6120
4	J	6133
4	R	6133
0	J	6133
4	W	6133
0	R	6133
4	J	6173
4	R	6173
0	J	6173
4	W	6173
0	R	6173
4	J	6297
4	R	6297
0	J	6297
11	N	6299
11	J	6299
4	W	6299
11	R	6299
12	N	6303
12	J	6303
11	W	6304
12	R	6304
12	E	6353
11	J	6353
11	R	6353
13	N	6354
13	J	6354
11	W	6355
13	R	6355
13	E	6448
11	J	6448
11	R	6448
14	N	6449
14	J	6449
11	W	6449
14	R	6449
14	E	6472
11	J	6472
11	R	6472
15	N	6475
15	J	6475
11	W	6475
15	R	6475
15	E	6512
11	J	6512
11	R	6512
11	E	6514
4	J	6514
4	R	6514
16	N	6515
16	J	6515
4	W	6515
16	R	6515
4	J	6517
16	E	6518
4	R	6518
0	J	6518
4	W	6518
0	R	6518
4	J	6645
4	R	6645
0	J	6645
4	W	6645
0	R	6645
4	J	6668
4	R	6668
0	J	6668
4	W	6668
0	R	6668
4	J	6697
4	R	6697
0	J	6697
4	W	6697
0	R	6697
4	J	6725
4	R	6725
0	J	6725
4	W	6725
0	R	6725
4	J	6744
4	R	6744
0	J	6744
4	W	6745
0	R	6745
4	J	6775
4	R	6775
0	J	6775
4	W	6775
0	R	6775
4	J	6796
4	R	6796
0	J	6796
4	W	6797
0	R	6797
4	J	6826
4	R	6827
0	J	6827
4	W	6827
0	R	6827
4	J	6984
4	R	6984
0	J	6984
4	W	6984
0	R	6984
4	J	6998
4	R	6998
0	J	6998
4	W	6998
0	R	6998
4	J	7018
4	R	7018
0	J	7018
4	W	7018
0	R	7018
4	J	7033
4	R	7033
0	J	7033
4	W	7033
0	R	7033
4	J	7070
4	R	7070
0	J	7070
4	W	7071
0	R	7071
4	J	7090
4	R	7090
0	J	7090
4	W	7090
0	R	7090
4	J	7104
4	R	7105
0	J	7105
4	W	7105
0	R	7105
4	J	7109
4	R	7109
0	J	7109
4	W	7109
0	R	7110
4	J	7137
4	R	7137
0	J	7137
4	W	7137
0	R	7137
4	J	7158
4	R	7159
0	J	7159
4	W	7159
0	R	7159
4	J	7246
4	R	7246
0	J	7246
4	W	7246
0	R	7246
4	J	7274
4	R	7274
0	J	7274
4	W	7274
0	R	7274
4	J	7299
4	R	7299
0	J	7299
4	W	7299
0	R	7299
4	J	7326
4	R	7326
0	J	7326
4	W	7326
0	R	7326
4	J	7349
4	R	7349
0	J	7349
4	W	7349
0	R	7349
4	J	7374
4	R	7374
0	J	7374
4	W	7374
0	R	7374
4	J	7386
4	R	7386
0	J	7386
4	W	7386
0	R	7386
4	J	7399
4	R	7399
0	J	7399
17	N	7400
17	J	7400
4	W	7401
17	R	7401
17	E	7402
4	J	7402
4	R	7402
18	N	7403
18	J	7403
4	W	7403
18	R	7403
4	J	7405
18	E	7406
4	R	7406
0	J	7406
4	W	7406
0	R	7406
4	J	7408
4	R	7408
0	J	7408
4	W	7408
0	R	7408
4	J	7599
4	R	7599
0	J	7599
4	W	7599
0	R	7599
4	J	7622
4	R	7622
0	J	7622
4	W	7622
0	R	7622
4	J	7665
4	R	7665
0	J	7665
4	W	7665
0	R	7665
4	J	7688
4	R	7688
0	J	7688
4	W	7688
0	R	7688
4	J	7707
4	R	7707
0	J	7707
4	W	7707
0	R	7707
4	J	7733
4	R	7733
0	J	7733
4	W	7733
0	R	7734
4	J	7756
4	R	7756
0	J	7756
4	W	7756
0	R	7757
4	J	7770
4	R	7770
0	J	7770
4	W	7770
0	R	7770
4	J	7796
4	R	7796
0	J	7796
4	W	7796
0	R	7796
4	J	7808
4	R	7809
0	J	7809
4	W	7809
0	R	7809
4	J	7834
4	R	7834
0	J	7834
4	W	7834
0	R	7834
4	J	7854
4	R	7854
0	J	7854
4	W	7854
0	R	7854
4	J	7879
4	R	7879
0	J	7879
4	W	7879
0	R	7879
4	J	7895
4	R	7895
0	J	7895
4	W	7895
0	R	7895
4	J	8045
4	R	8045
0	J	8045
4	W	8045
0	R	8045
4	J	8067
4	R	8067
0	J	8067
4	W	8067
0	R	8067
4	J	8090
4	R	8090
0	J	8090
4	W	8090
0	R	8090
4	J	8114
4	R	8114
0	J	8114
19	N	8115
19	J	8115
4	W	8116
19	R	8116
20	N	8118
20	J	8118
21	N	8118
21	J	8118
22	N	8119
22	J	8119
23	N	8120
23	J	8120
24	N	8120
24	J	8120
25	N	8121
25	J	8121
26	N	8122
26	J	8122
27	N	8122
27	J	8122
28	N	8123
28	J	8123
29	N	8124
29	J	8124
19	W	8124
29	R	8124
29	J	8139
28	R	8139
28	J	8154
27	R	8154
27	J	8169
26	R	8169
26	J	8184
25	R	8184
25	J	8199
24	R	8199
24	J	8214
23	R	8214
23	J	8229
22	R	8229
22	J	8244
21	R	8244
21	J	8259
20	R	8259
20	J	8274
29	R	8274
29	J	8289
28	R	8289
28	J	8304
27	R	8304
27	J	8319
26	R	8319
26	J	8334
25	R	8334
25	J	8349
24	R	8349
24	J	8364
23	R	8364
23	J	8379
22	R	8379
22	J	8394
21	R	8394
21	J	8409
20	R	8409
20	J	8424
29	R	8424
29	J	8439
28	R	8439
28	J	8454
27	R	8454
27	J	8469
26	R	8469
26	J	8484
25	R	8484
25	J	8499
24	R	8499
24	J	8514
23	R	8514
23	J	8529
22	R	8529
22	J	8544
21	R	8544
21	J	8559
20	R	8559
20	J	8574
29	R	8574
29	J	8589
28	R	8589
28	J	8604
27	R	8604
27	J	8619
26	R	8619
26	J	8634
25	R	8634
25	J	8649
24	R	8649
24	J	8664
23	R	8664
23	J	8679
22	R	8679
22	J	8694
21	R	8694
21	J	8709
20	R	8709
20	J	8724
29	R	8724
29	J	8739
28	R	8739
28	J	8754
27	R	8754
27	J	8769
26	R	8769
26	J	8784
25	R	8784
25	J	8799
24	R	8799
24	J	8814
23	R	8814
23	J	8829
22	R	8829
22	J	8844
21	R	8844
21	J	8859
20	R	8859
20	J	8874
29	R	8874
29	J	8889
28	R	8889
28	J	8904
27	R	8904
27	J	8919
26	R	8919
26	J	8934
25	R	8934
25	J	8949
24	R	8949
24	J	8964
23	R	8964
23	J	8979
22	R	8979
22	J	8994
21	R	8994
21	J	9009
20	R	9009
20	J	9024
29	R	9024
29	W	9034
28	R	9034
28	W	9044
27	R	9044
27	W	9054
26	R	9054
26	W	9064
25	R	9064
25	W	9074
24	R	9074
24	J	9089
23	R	9089
23	J	9104
22	R	9104
22	J	9119
21	R	9119
21	J	9134
20	R	9134
20	W	9144
29	J	9144
29	R	9144
29	W	9144
24	R	9144
28	J	9159
27	J	9159
24	J	9159
28	R	9159
28	W	9159
27	R	9159
27	W	9159
23	R	9159
26	J	9174
23	J	9174
26	R	9174
26	W	9174
22	R	9174
25	J	9189
22	J	9189
25	R	9189
25	J	9206
21	R	9206
21	J	9221
25	R	9221
25	J	9236
24	R	9236
29	J	9251
20	J	9251
24	J	9251
29	R	9251
29	W	9251
20	R	9251
28	J	9274
27	J	9274
20	J	9274
28	R	9274
28	W	9274
27	R	9274
27	W	9274
23	R	9274
26	J	9289
23	J	9289
26	R	9289
26	J	9312
22	R	9312
22	J	9327
21	R	9327
21	J	9342
26	R	9342
29	J	9357
26	J	9357
29	R	9357
29	W	9357
25	R	9357
25	J	9372
24	R	9372
28	J	9387
27	J	9387
24	J	9387
28	R	9387
28	W	9387
27	R	9387
27	J	9413
23	R	9413
23	J	9428
22	R	9428
22	J	9443
21	R	9443
29	J	9458
21	J	9458
29	R	9458
29	W	9458
20	R	9458
20	J	9473
27	R	9473
28	J	9488
27	J	9488
28	R	9488
28	J	9516
26	R	9516
26	J	9531
25	R	9531
25	J	9546
24	R	9546
29	J	9561
24	J	9561
29	R	9561
29	J	9589
23	R	9589
23	J	9604
22	R	9604
22	J	9619
21	R	9619
21	J	9634
20	R	9634
20	J	9649
29	R	9649
29	J	9664
28	R	9664
28	J	9679
27	R	9679
27	J	9694
26	R	9694
26	J	9709
25	R	9709
25	J	9724
24	R	9724
24	J	9739
23	R	9739
23	J	9754
22	R	9754
22	J	9769
21	R	9769
21	J	9784
20	R	9784
20	J	9799
29	R	9799
29	J	9814
28	R	9814
28	J	9829
27	R	9829
27	J	9844
26	R	9844
26	J	9859
25	R	9859
25	J	9874
24	R	9874
24	J	9889
23	R	9889
23	J	9904
22	R	9904
22	J	9919
21	R	9919
21	J	9934
20	R	9934
20	J	9949
29	R	9949
29	J	9964
28	R	9964
28	J	9979
27	R	9979
27	J	9994
26	R	9994
26	J	10009
25	R	10009
25	W	10017
24	R	10017
24	J	10032
23	R	10032
23	J	10047
22	R	10047
22	J	10062
21	R	10062
21	W	10067
20	R	10067
20	J	10082
29	R	10082
29	J	10097
28	R	10097
28	J	10112
27	R	10112
27	W	10126
25	J	10126
25	R	10126
25	J	10144
26	R	10144
26	W	10146
24	R	10146
24	J	10161
23	R	10161
21	J	10176
23	J	10176
21	R	10176
21	J	10196
22	R	10196
22	J	10211
20	R	10211
20	W	10213
29	R	10213
29	W	10225
28	R	10225
28	W	10237
27	J	10237
27	R	10237
27	W	10237
25	R	10237
26	J	10252
25	J	10252
26	R	10252
26	W	10252
24	R	10252
24	J	10267
23	R	10267
23	J	10282
22	R	10282
22	J	10297
21	R	10297
21	J	10312
25	R	10312
29	J	10327
20	J	10327
25	J	10327
20	R	10327
28	J	10352
27	J	10352
20	J	10352
27	R	10352
27	W	10352
29	R	10352
29	W	10352
28	R	10352
28	W	10352
24	R	10352
26	J	10367
24	J	10367
26	R	10367
26	J	10392
23	R	10392
23	J	10407
22	R	10407
22	J	10422
21	R	10422
21	J	10437
26	R	10437
26	J	10452
25	R	10452
29	J	10467
28	J	10467
27	J	10467
25	J	10467
27	R	10467
27	J	10493
29	R	10493
29	W	10493
28	R	10493
28	W	10493
24	R	10493
24	J	10508
23	R	10508
23	J	10523
22	R	10523
22	J	10538
21	R	10538
21	J	10553
20	R	10553
20	J	10568
27	R	10568
27	J	10583
26	R	10583
29	J	10598
28	J	10598
26	J	10598
29	R	10598
29	W	10598
28	R	10598
28	W	10598
25	R	10598
25	J	10613
24	R	10613
24	J	10628
23	R	10628
23	J	10643
22	R	10643
22	J	10658
21	R	10658
21	J	10673
20	R	10673
20	J	10688
27	R	10688
29	J	10703
28	J	10703
27	J	10703
29	R	10703
29	W	10703
28	R	10703
28	E	10703
19	J	10703
19	R	10703
19	E	10704
4	J	10704
4	R	10704
30	N	10705
30	J	10705
4	W	10705
26	R	10705
26	J	10720
25	R	10720
25	J	10735
24	R	10735
24	J	10750
23	R	10750
23	J	10765
22	R	10765
22	J	10780
21	R	10780
21	J	10795
20	R	10795
29	J	10810
20	J	10810
29	R	10810
29	E	10810
1	J	10810
1	R	10810
1	W	10810
30	R	10810
4	J	10812
30	E	10813
4	R	10813
0	J	10813
4	W	10814
27	R	10814
27	J	10829
26	R	10829
26	J	10844
25	R	10844
25	W	10851
24	R	10851
24	J	10866
23	R	10866
23	J	10881
22	R	10881
22	W	10881
21	R	10881
21	J	10896
20	R	10896
20	J	10911
27	R	10911
4	J	10920
27	J	10926
4	R	10926
0	J	10926
4	W	10926
26	R	10926
4	J	10932
26	J	10941
4	R	10941
0	J	10941
4	W	10941
24	R	10941
4	J	10941
25	J	10956
24	J	10956
4	R	10956
0	J	10956
4	W	10956
25	R	10956
4	J	10958
25	J	10975
4	R	10975
0	J	10975
4	W	10975
23	R	10975
22	J	10990
23	J	10990
22	R	10990
22	J	11012
21	R	11012
21	J	11027
20	R	11027
20	J	11042
27	R	11042
27	W	11056
26	R	11056
26	W	11056
25	R	11056
25	J	11071
24	R	11071
24	J	11086
23	R	11086
23	J	11101
22	R	11101
22	J	11116
21	R	11116
21	J	11131
20	R	11131
20	W	11131
25	R	11131
25	J	11146
24	R	11146
4	J	11155
27	J	11161
26	J	11161
24	J	11161
4	R	11161
0	J	11161
4	W	11161
26	R	11161
26	W	11161
27	R	11161
27	W	11161
23	R	11161
23	J	11176
22	R	11176
4	J	11184
22	J	11191
4	R	11191
0	J	11191
31	N	11193
31	J	11193
4	W	11193
21	R	11194
21	J	11209
31	R	11209
31	E	11209
4	J	11209
4	R	11209
32	N	11210
32	J	11210
4	W	11211
32	R	11211
4	J	11213
32	E	11213
4	R	11213
0	J	11213
4	W	11214
25	R	11214
25	J	11229
24	R	11229
20	J	11244
24	J	11244
20	R	11244
27	J	11270
26	J	11270
20	J	11270
26	R	11270
26	J	11296
27	R	11296
27	W	11296
23	R	11296
23	J	11311
22	R	11311
22	J	11326
21	R	11326
21	J	11341
26	R	11341
26	J	11356
25	R	11356
25	J	11371
24	R	11371
24	J	11386
23	R	11386
27	J	11401
23	J	11401
27	R	11401
27	E	11401
1	J	11401
1	R	11401
1	W	11401
22	R	11401
4	J	11415
22	J	11416
4	R	11416
0	J	11416
4	W	11416
21	R	11416
21	J	11431
20	R	11431
4	J	11431
20	J	11446
4	R	11446
0	J	11446
4	W	11446
26	R	11446
26	J	11461
25	R	11461
25	J	11476
24	R	11476
24	J	11491
23	R	11491
23	W	11501
22	R	11501
22	J	11516
21	R	11516
21	J	11531
20	R	11531
20	J	11546
26	R	11546
26	J	11561
25	R	11561
25	W	11567
24	R	11567
24	J	11582
22	R	11582
4	J	11586
22	J	11597
4	R	11597
0	J	11597
4	W	11597
21	R	11597
21	W	11597
20	R	11597
4	J	11605
23	J	11612
20	J	11612
4	R	11612
0	J	11612
4	W	11612
23	R	11612
23	J	11629
26	R	11629
26	J	11644
24	R	11644
4	J	11653
24	J	11659
4	R	11659
0	J	11659
4	W	11659
23	R	11659
4	J	11669
25	J	11674
23	J	11674
4	R	11674
0	J	11674
4	W	11674
25	R	11674
4	J	11684
25	J	11693
4	R	11693
0	J	11693
4	W	11693
22	R	11693
4	J	11698
21	J	11708
22	J	11708
4	R	11708
0	J	11708
33	N	11710
33	J	11710
4	W	11710
21	R	11710
21	J	11732
20	R	11732
20	J	11747
33	R	11747
